,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,FIPS,County,Year,Oil (bbl),Casinghead (mcf),GW Gas (mcf),Condensate (bbl),Daily Rate (bbl/day),Oil (Million BBL),Daily Oil Rate (Thousand BBL/DAY),Daily,Natural Gas from Gas Wells (Billion Cubic Feet)
170,170,170,170,48341,Moore,1996,426790,3797137,63330650,4699,1169.287671,0.42679,1.1692876712328768,1.1692876712328768,63.33065
171,171,171,171,48343,Morris,1996,0,0,0,0,0.0,0.0,0.0,0.0,0.0
172,172,172,172,48345,Motley,1996,93382,3478,0,0,255.84109590000003,0.093382,0.25584109589041104,0.25584109589041104,0.0
173,173,173,173,48347,Nacogdoches,1996,7121,121540,27851652,44068,19.50958904,0.007121,0.01950958904109589,0.01950958904109589,27.851652
174,174,174,174,48349,Navarro,1996,335530,68149,317951,4343,919.260274,0.33553,0.9192602739726028,0.9192602739726028,0.317951
175,175,175,175,48351,Newton,1996,567311,1810631,11501575,815683,1554.276712,0.567311,1.5542767123287669,1.5542767123287669,11.501575
176,176,176,176,48353,Nolan,1996,2156409,3336384,933798,3290,5907.969863,2.156409,5.9079698630136965,5.9079698630136965,0.933798
177,177,177,177,48355,Nueces,1996,965092,1778007,36143307,371107,2644.087671,0.965092,2.6440876712328767,2.6440876712328767,36.143307
178,178,178,178,48357,Ochiltree,1996,1063326,4578350,33494988,115910,2913.221918,1.063326,2.91322191780822,2.9132219178082197,33.494988
179,179,179,179,48359,Oldham,1996,134850,21135,448354,0,369.4520548,0.13485,0.3694520547945205,0.3694520547945205,0.448354
180,180,180,180,48361,Orange,1996,1043852,1678831,19736568,1103591,2859.868493,1.043852,2.859868493150685,2.859868493150685,19.736568
181,181,181,181,48363,Palo Pinto,1996,466977,2284223,15103691,43541,1279.389041,0.466977,1.2793890410958904,1.2793890410958904,15.103691
182,182,182,182,48365,Panola,1996,927257,6338824,257991684,1296691,2540.4301370000007,0.927257,2.5404301369863007,2.5404301369863007,257.991684
183,183,183,183,48367,Parker,1996,6332,85416,8999522,10028,17.34794521,0.006332,0.017347945205479453,0.017347945205479453,8.999522
184,184,184,184,48369,Parmer,1996,0,0,0,0,0.0,0.0,0.0,0.0,0.0
185,185,185,185,48371,Pecos,1996,23203413,51041416,205678584,161725,63570.99452000001,23.203413,63.57099452054796,63.570994520547956,205.678584
186,186,186,186,48373,Polk,1996,628193,652378,60090660,3476932,1721.076712,0.628193,1.7210767123287671,1.7210767123287671,60.09066
187,187,187,187,48375,Potter,1996,249193,515181,28206383,0,682.7205478999998,0.249193,0.6827205479452054,0.6827205479452054,28.206383
188,188,188,188,48377,Presidio,1996,341,0,0,0,0.934246575,0.000341,0.0009342465753424656,0.0009342465753424656,0.0
189,189,189,189,48379,Rains,1996,0,0,8376884,0,0.0,0.0,0.0,0.0,8.376884
190,190,190,190,48381,Randall,1996,0,0,0,0,0.0,0.0,0.0,0.0,0.0
191,191,191,191,48383,Reagan,1996,7183672,29734944,5899584,250844,19681.29315,7.1836720000000005,19.681293150684933,19.681293150684933,5.899584
192,192,192,192,48385,Real,1996,0,0,0,0,0.0,0.0,0.0,0.0,0.0
193,193,193,193,48387,Red River,1996,838708,3065,0,0,2297.830137,0.838708,2.297830136986301,2.297830136986301,0.0
194,194,194,194,48389,Reeves,1996,846861,1987201,28639874,38758,2320.167123,0.8468610000000001,2.320167123287672,2.3201671232876717,28.639874
195,195,195,195,48391,Refugio,1996,4768997,19247187,20311675,27000,13065.74521,4.768997,13.065745205479452,13.065745205479452,20.311675
196,196,196,196,48393,Roberts,1996,459877,3188608,27632444,170672,1259.936986,0.459877,1.25993698630137,1.25993698630137,27.632444
197,197,197,197,48395,Robertson,1996,5530271,1981567,26978175,382,15151.4274,5.530271,15.151427397260274,15.151427397260274,26.978175
198,198,198,198,48397,Rockwall,1996,0,0,0,0,0.0,0.0,0.0,0.0,0.0
199,199,199,199,48399,Runnels,1996,853070,2100731,666876,5598,2337.178082,0.8530700000000001,2.3371780821917807,2.3371780821917807,0.666876
200,200,200,200,48401,Rusk,1996,4121297,2514549,67512106,292522,11291.22466,4.121297,11.291224657534249,11.291224657534249,67.512106
201,201,201,201,48403,Sabine,1996,166027,1016861,373209,65731,454.8684932,0.166027,0.454868493150685,0.454868493150685,0.373209
202,202,202,202,48405,San Augustine,1996,199552,1300294,22900,889,546.7178082,0.199552,0.5467178082191779,0.5467178082191779,0.0229
203,203,203,203,48407,San Jacinto,1996,32655,41305,6498948,262108,89.46575342,0.032655,0.08946575342465754,0.08946575342465754,6.498948
204,204,204,204,48409,San Patricio,1996,806646,1703363,14848347,246373,2209.989041,0.806646,2.2099890410958904,2.2099890410958904,14.848347
205,205,205,205,48411,San Saba,1996,0,0,0,0,0.0,0.0,0.0,0.0,0.0
206,206,206,206,48413,Schleicher,1996,565628,1629238,11771838,57071,1549.665753,0.565628,1.5496657534246576,1.5496657534246576,11.771838
207,207,207,207,48415,Scurry,1996,6841444,27576485,0,0,18743.68219,6.841444,18.74368219178082,18.74368219178082,0.0
208,208,208,208,48417,Shackelford,1996,1299252,2132939,3750072,15805,3559.594521,1.299252,3.5595945205479453,3.5595945205479453,3.750072
209,209,209,209,48419,Shelby,1996,29001,71301,8335701,25359,79.45479452,0.029001,0.07945479452054795,0.07945479452054795,8.335701
210,210,210,210,48421,Sherman,1996,278387,429435,30812375,13756,762.7041096,0.278387,0.7627041095890411,0.7627041095890411,30.812375
211,211,211,211,48423,Smith,1996,1687766,2961610,9006226,86600,4624.0164380000015,1.687766,4.624016438356166,4.624016438356166,9.006226
212,212,212,212,48425,Somervell,1996,0,0,20477,0,0.0,0.0,0.0,0.0,0.020477
213,213,213,213,48427,Starr,1996,475739,1492049,172054235,1182647,1303.3945210000004,0.475739,1.3033945205479451,1.3033945205479451,172.054235
214,214,214,214,48429,Stephens,1996,3800880,3408381,7962872,28987,10413.36986,3.80088,10.413369863013699,10.413369863013699,7.962872
215,215,215,215,48431,Sterling,1996,1439932,18521186,12592079,111583,3945.019178,1.439932,3.945019178082192,3.945019178082192,12.592079
216,216,216,216,48433,Stonewall,1996,2487882,744930,0,0,6816.115068000001,2.487882,6.816115068493152,6.8161150684931515,0.0
217,217,217,217,48435,Sutton,1996,22238,33373,61786278,63488,60.9260274,0.022238,0.060926027397260274,0.060926027397260274,61.786278
218,218,218,218,48437,Swisher,1996,0,0,0,0,0.0,0.0,0.0,0.0,0.0
219,219,219,219,48439,Tarrant,1996,0,0,412483,2,0.0,0.0,0.0,0.0,0.412483
